Model,Partition,WeightDecay,AUC_Train,AUC_Valid,AUC_Tests
4,3,0.5,0.9655755873142695,0.6698321145329076,0.6553709070120448
5,3,0.001,1.0,0.6722422494592646,0.6926094584737911
5,3,0.005,1.0,0.6911319394376352,0.6864983145070672
5,3,0.01,1.0,0.6801112369966011,0.6665943843186731
5,3,0.05,1.0,0.6833762488412813,0.669991654674368
5,3,0.1,1.0,0.6567823668760944,0.6944296594187185
5,3,0.5,0.9998395597881415,0.6669378926768978,0.6803280304374397
6,3,0.001,1.0,0.6848594087959625,0.6852038033657291
6,3,0.005,1.0,0.6830054588526109,0.6954547545357173
6,3,0.01,1.0,0.6969924812030075,0.6839815745723841
6,3,0.05,1.0,0.7016479555052013,0.6810114271821055
6,3,0.1,1.0,0.6844371201977546,0.6985957511121624
6,3,0.5,1.0,0.6956535173550313,0.6786261096983198
7,3,0.001,1.0,0.6843135235348646,0.6893764661817178
7,3,0.005,0.9999999999999999,0.7007003810897106,0.7009613552283136
7,3,0.01,1.0,0.7126274590586055,0.6911769537590107
7,3,0.05,1.0,0.6892882892161911,0.694258810232552
7,3,0.1,1.0,0.694026161293645,0.6998048376604176
7,3,0.5,1.0,0.6959728087341641,0.6950079182026666
8,3,0.001,1.0,0.6478010093727469,0.6475775556738358
8,3,0.005,1.0,0.6356988361314245,0.6581964897063366
8,3,0.01,1.0,0.663096096405397,0.641170711192593
8,3,0.05,0.9971268959651541,0.646606241631476,0.642728067235726
8,3,0.1,1.0,0.64233185703986,0.6610352146457179
8,3,0.5,1.0,0.6561128849521063,0.664182782344708
9,3,0.001,1.0,0.6785456792666598,0.6684474408763248
9,3,0.005,1.0,0.6770831187557936,0.651441375730216
9,3,0.01,1.0,0.6706766917293232,0.6747754318870293
9,3,0.05,1.0,0.6461118549799155,0.6551934867033334
9,3,0.1,1.0,0.6596044906787517,0.6451330980871463
9,3,0.5,1.0,0.6910495416623752,0.6736714832994919
10,3,0.001,1.0,0.6839839324338244,0.6838698654891215
10,3,0.005,1.0,0.7046451745802864,0.6790926593990051
10,3,0.01,1.0,0.6836955402204141,0.6821350891372773
10,3,0.05,1.0,0.677011020702441,0.7008430750225061
10,3,0.1,1.0,0.6758780512926151,0.6719958470505516
10,3,0.5,1.0,0.6699454114738902,0.6898035891471339
11,3,0.001,1.0,0.6953960243073436,0.6995025660233537
11,3,0.005,1.0,0.6895354825419713,0.6871094289037396
11,3,0.01,1.0,0.6903697600164795,0.6785275428601468
11,3,0.05,1.0,0.6956432176331239,0.7031626812808431
11,3,0.1,1.0,0.6898444741991967,0.6950276315703012
11,3,0.5,1.0,0.7022144402101144,0.6960921534225692
12,3,0.001,1.0,0.6342156761767432,0.6543063851597769
12,3,0.005,1.0,0.6631166958492121,0.6817933907649444
12,3,0.01,1.0,0.6636316819445874,0.6534652814740342
12,3,0.05,1.0,0.6596456895663817,0.6826410655732318
12,3,0.1,1.0,0.6882274178597177,0.6585316169561246
12,3,0.5,1.0,0.6695437223194974,0.6586301837942975
13,3,0.001,1.0,0.6751055721495519,0.6673566345338775
13,3,0.005,1.0,0.6859717787619735,0.692464893777804
13,3,0.01,1.0,0.6971263775878052,0.6688154237388373
13,3,0.05,1.0,0.6718199608610568,0.6914595120284399
13,3,0.1,1.0,0.6802966319909363,0.6987271735630597
13,3,0.5,1.0,0.6778349984550418,0.6881345240207384
14,3,0.001,1.0,0.6928416932742817,0.6861566161347343
14,3,0.005,1.0,0.7006591822020806,0.6754851131218746
14,3,0.01,1.0,0.6923988052322586,0.6763787857879762
14,3,0.05,1.0,0.694448449891853,0.6743088821863439
14,3,0.1,1.0,0.6911937377690802,0.7011256332919352
14,3,0.5,1.0,0.6935214749201771,0.6924484659714418
15,3,0.001,1.0,0.6681532598619837,0.6800389010454656
15,3,0.005,1.0,0.655762694407251,0.6834230291560708
15,3,0.01,1.0,0.6644041610876507,0.690815542019043
15,3,0.05,1.0,0.6863013698630136,0.6607263718861093
15,3,0.1,1.0,0.6305592748995776,0.6526636045235608
15,3,0.5,1.0,0.6828715624678134,0.6754456863866054
16,3,0.001,1.0,0.6615923370069008,0.6329370946438779
16,3,0.005,1.0,0.6675146771037181,0.6658781319612829
16,3,0.01,1.0,0.6858893809867133,0.6680137467883639
16,3,0.05,1.0,0.702368936038727,0.6915252232538884
16,3,0.1,1.0,0.6771964156967762,0.6771016092679112
16,3,0.5,1.0,0.6712431764342364,0.660785511989013
17,3,0.001,1.0,0.6746111854979916,0.6937068359387835
17,3,0.005,1.0,0.6879184262024926,0.6760633719058227
17,3,0.01,1.0,0.6765990318261408,0.680255748089446
17,3,0.05,1.0,0.6761767432279329,0.6643996293886885
17,3,0.1,1.0,0.6766093315480483,0.6760699430283674
17,3,0.5,1.0,0.7001544958286126,0.683015619558289
18,3,0.001,1.0,0.694613245442373,0.6830944730288275
18,3,0.005,1.0,0.697713461736533,0.6980503479409388
18,3,0.01,1.0,0.6886085075702957,0.6915975056018819
18,3,0.05,1.0,0.6990009269749717,0.6779558551987437
18,3,0.1,1.0,0.6959110104027192,0.6849803851992036
18,3,0.5,1.0,0.6991863219693069,0.6866625925706887
19,3,0.001,1.0,0.6837058399423215,0.6875956919720595
19,3,0.005,1.0,0.6945617468328354,0.6834821692589745
19,3,0.01,1.0,0.7025749304768771,0.7026567048448886
19,3,0.05,1.0,0.6777937995674117,0.6741051773874531
19,3,0.1,1.0,0.6584200226593883,0.673921185956197
19,3,0.5,1.0,0.6870635492841694,0.6924254670425349
20,3,0.001,1.0,0.6986507364301164,0.6823585073038028
20,3,0.005,1.0,0.6884849109074055,0.680216321354177
20,3,0.01,1.0,0.6825728705324956,0.6983986174358165
20,3,0.05,1.0,0.6909465444433001,0.6726201036923136
20,3,0.1,1.0,0.6897414769801214,0.6888967742359428
20,3,0.5,1.0,0.7129570501596457,0.6851315210177354
21,3,0.001,1.0,0.6910495416623751,0.6842247061065442
21,3,0.005,1.0,0.7010505716345659,0.6897247356765956
21,3,0.01,1.0,0.6946750437738181,0.6892450437308205
21,3,0.05,1.0,0.7010402719126584,0.7098980818893291
21,3,0.1,1.0,0.6856833865485632,0.6928263055177716
21,3,0.5,1.0,0.7015964568956637,0.6880622416727449
22,3,0.001,1.0,0.6968379853743949,0.6890939079122886
22,3,0.005,1.0,0.6871253476156144,0.671785571129116
22,3,0.01,1.0,0.6826758677515707,0.7058568415242376
22,3,0.05,1.0,0.7143784117828819,0.6818722442354828
22,3,0.1,1.0,0.6916057266453806,0.6857886332722218
22,3,0.5,1.0,0.6989185291997115,0.6825687832252383
0,4,0.001,0.704425959097411,0.6113193943763519,0.6045432741275192
0,4,0.005,0.717980901815745,0.6132763415387784,0.6175869523790749
0,4,0.01,0.7339099086328432,0.6297352971469771,0.6033210453341744
0,4,0.05,0.741876183971443,0.6241219487073849,0.6076711284588747
0,4,0.1,0.6561985334862562,0.5993099186321968,0.5913090333221624
0,4,0.5,0.7334640265982809,0.6258111031002163,0.619374297711278
1,4,0.001,0.8228134383175041,0.6256051086620661,0.6155039065323529
1,4,0.005,0.759444709339038,0.6176743227932846,0.6018688272517594
1,4,0.01,0.818969638784005,0.640591204037491,0.6139925483470342
1,4,0.05,0.8007628964290776,0.6368009063755278,0.6273516404807433
1,4,0.1,0.808261060065207,0.6290967143887115,0.6411378555798687
1,4,0.5,0.7679299990979265,0.6329385106602121,0.6320302797326867
2,4,0.001,0.9203636644802123,0.6341126789576682,0.6123760522009976
2,4,0.005,0.9237767239268547,0.6364507158306726,0.6418081100794448
2,4,0.01,0.9181381203366024,0.6069935111751983,0.6564354288643128
2,4,0.05,0.9014967976391448,0.6231228756823566,0.649358329883494
2,4,0.1,0.9019136844546964,0.638871150478937,0.6460990531012414
2,4,0.5,0.8169667134885759,0.6440416108765064,0.6441999986857755
3,4,0.001,0.9940566244410366,0.6490884746111856,0.6191837351574769
3,4,0.005,0.9963614221832755,0.645977958595118,0.6410721443544201
3,4,0.01,0.9971726439773707,0.6368318055412504,0.6262082651579369
3,4,0.05,0.9888529491359425,0.6489030796168503,0.6525913221755673
3,4,0.1,0.984345803425302,0.6511175198269646,0.6649318903148225
3,4,0.5,0.9052945269913273,0.6725615408383974,0.662677995281934
4,4,0.001,1.0,0.6972190750849726,0.6187631833146057
4,4,0.005,1.0,0.6735915130291481,0.6493911854962183
4,4,0.01,1.0,0.6525800803378309,0.6435691709214686
4,4,0.05,0.9999993556617998,0.6590998043052837,0.6820430934216493
4,4,0.1,0.9999999999999999,0.6714079719847564,0.64931233202568
4,4,0.5,0.9619344321447441,0.659995880111237,0.6664366773775964
5,4,0.001,1.0,0.6729838294366052,0.6724952523639612
5,4,0.005,1.0,0.7026573282521373,0.6664235351325067
5,4,0.01,1.0,0.6799464414460809,0.6786983920463133
5,4,0.05,1.0,0.6797507467298384,0.6576905132703821
5,4,0.1,1.0,0.7038520959934083,0.6587550351226501
5,4,0.5,0.9983337414141935,0.6756823565763725,0.6722784053199808
6,4,0.001,1.0,0.7041198887630034,0.6767270552828539
6,4,0.005,1.0,0.6918323205273458,0.6787443899041272
6,4,0.01,0.9999999999999999,0.690277062519312,0.6733297849271591
6,4,0.05,1.0,0.7035740035019054,0.6861171893994651
6,4,0.1,1.0,0.6978473581213307,0.6844875510083388
6,4,0.5,1.0,0.6986610361520239,0.6782844113259867
7,4,0.001,1.0,0.7136162323617261,0.7121716902898522
7,4,0.005,1.0,0.7211556287980224,0.6897247356765956
7,4,0.01,1.0,0.7055721495519621,0.6954153278004481
7,4,0.05,1.0,0.7177361211247295,0.6926423140865153
7,4,0.1,1.0,0.7086311669584922,0.7024530000459979
7,4,0.5,1.0,0.6985889380986714,0.7075061932829986
8,4,0.001,1.0,0.6845710165825523,0.6672252120829802
8,4,0.005,0.9999999999999999,0.6450097847358122,0.6355918281520033
8,4,0.01,1.0,0.6794211556287981,0.6526701756461057
8,4,0.05,1.0,0.6772273148624987,0.6661606902307121
8,4,0.1,1.0,0.6697703162014625,0.6410524309867854
8,4,0.5,0.9999993556617998,0.6851478010093728,0.6637425171342021
9,4,0.001,1.0,0.7054794520547946,0.6674026323916915
9,4,0.005,1.0,0.6793696570192606,0.6932928552184568
9,4,0.01,1.0,0.6888454011741684,0.6776732969293144
9,4,0.05,1.0,0.6880626223091977,0.6564025732515886
9,4,0.1,1.0,0.6712225769904212,0.6731129378831785
9,4,0.5,1.0,0.6843959213101245,0.690480414769255
10,4,0.001,1.0,0.6876403337109898,0.6845795467239668
10,4,0.005,1.0,0.697734061180348,0.6692885445620675
10,4,0.01,1.0,0.7141415181790092,0.6694265381355097
10,4,0.05,1.0,0.6966010917705221,0.6815108324955153
10,4,0.1,1.0,0.6712225769904212,0.6902569966027297
10,4,0.5,1.0,0.7139046245751365,0.6860120514387472
11,4,0.001,1.0,0.7104851169018436,0.6937528337965975
11,4,0.005,1.0,0.7179009166752497,0.7037409400647913
11,4,0.01,1.0,0.7123390668451952,0.7054165763137317
11,4,0.05,1.0,0.7175816252961169,0.6715030128596867
11,4,0.1,0.9999999999999999,0.7077453908744464,0.6975246581373497
11,4,0.5,1.0,0.7147492017715522,0.6755376821022335
12,4,0.001,1.0,0.6930373879905243,0.682154802504912
12,4,0.005,1.0,0.6716551653105366,0.6631248316149848
12,4,0.01,1.0,0.6925224018951488,0.669406824767875
12,4,0.05,0.9999999999999999,0.6933669790915644,0.6627765621201069
12,4,0.1,1.0,0.6807086208672366,0.6735532030936845
12,4,0.5,0.9999999999999999,0.7016273560613864,0.6898364447598584
13,4,0.001,1.0,0.6921722113502936,0.6811099940202785
13,4,0.005,1.0,0.710732310227624,0.6904672725241653
13,4,0.01,1.0,0.6821814811000104,0.6691308376209908
13,4,0.05,0.9999961339707986,0.6995262127922546,0.6778375749929361
13,4,0.1,1.0,0.6936038726954372,0.6690322707828179
13,4,0.5,1.0,0.7042228859820785,0.6804331683981575
14,4,0.001,1.0,0.7054382531671646,0.6950013470801216
14,4,0.005,1.0,0.7088783602842723,0.680209750231632
14,4,0.01,1.0,0.7160572664538059,0.6876876876876876
14,4,0.05,1.0,0.7168915439283139,0.6739408993238314
14,4,0.1,1.0,0.7060974353692451,0.6871357133939191
14,4,0.5,1.0,0.7104027191265836,0.6921954777534646
15,4,0.001,1.0,0.6596250901225666,0.6509682549069858
15,4,0.005,1.0,0.6469255330106087,0.6118832180101328
15,4,0.01,1.0,0.6804717272633639,0.6436611666370966
15,4,0.05,1.0,0.6736842105263158,0.6908418265092224
15,4,0.1,1.0,0.7051086620661242,0.6757216735334897
15,4,0.5,1.0,0.6932433824286744,0.6681385981167164
16,4,0.001,1.0,0.6938407662993098,0.6693673980326059
16,4,0.005,1.0,0.711484189926872,0.6818656731129378
16,4,0.01,1.0,0.7146359048305695,0.666896655955737
16,4,0.05,1.0,0.6856627871047482,0.6839355767145703
16,4,0.1,1.0,0.7027706251931197,0.6773381696795263
16,4,0.5,1.0,0.7027191265835822,0.6900138650685697
17,4,0.001,1.0,0.6924915027294263,0.6666600955441218
17,4,0.005,1.0,0.688618807292203,0.6810968517751887
17,4,0.01,1.0,0.6793078586878154,0.6814516923926115
17,4,0.05,1.0,0.6986713358739315,0.6998705488858662
17,4,0.1,1.0,0.6974456689669379,0.6884105111676228
17,4,0.5,1.0,0.7031929137913276,0.6744731602499655
18,4,0.001,1.0,0.7080749819754867,0.7075259066506332
18,4,0.005,1.0,0.7167267483777937,0.7075193355280882
18,4,0.01,1.0,0.6989288289216191,0.6879768170796619
18,4,0.05,1.0,0.6872077453908745,0.7019273102424087
18,4,0.1,1.0,0.7276238541559378,0.6943902326834493
18,4,0.5,1.0,0.7079719847564117,0.6906052660976074
19,4,0.001,1.0,0.6826964671953858,0.6997128419447894
19,4,0.005,1.0,0.7033783087856628,0.6908483976317674
19,4,0.01,1.0,0.7071171078380883,0.6951984807564676
19,4,0.05,1.0,0.7172314347512617,0.683409886910981
19,4,0.1,1.0,0.7054588526109794,0.6912426649844594
19,4,0.5,1.0,0.7226078895869812,0.6800060454327412
20,4,0.001,1.0,0.7072716036667009,0.682785630269219
20,4,0.005,1.0,0.7035534040580905,0.6896918800638714
20,4,0.01,1.0,0.7078277886497064,0.6908549687543124
20,4,0.05,1.0,0.7015964568956639,0.7015790407475309
20,4,0.1,1.0,0.68482850963024,0.6996339884742511
20,4,0.5,1.0,0.7133587393140386,0.6747031495390357
21,4,0.001,0.9999999999999999,0.6874446389947472,0.6885222202508854
21,4,0.005,1.0,0.7039035946029457,0.6856769241889591
21,4,0.01,1.0,0.6855391904418581,0.6809522870792017
21,4,0.05,1.0,0.6990730250283242,0.6867808727764966
21,4,0.1,1.0,0.7127098568338655,0.6823256516910785
21,4,0.5,1.0,0.7096096405397055,0.6901978564998258
22,4,0.001,1.0,0.7118961788031724,0.6724361122610575
22,4,0.005,1.0,0.7090019569471624,0.6912623783520939
22,4,0.01,0.9999999999999999,0.6886394067360182,0.669557960586407
22,4,0.05,1.0,0.6956535173550314,0.6773973097824302
22,4,0.1,1.0,0.6934493768668247,0.6604569558617699
22,4,0.5,0.9999980669853993,0.7086826655680297,0.6878519657513092
0,5,0.001,0.7169042126831532,0.6068699145123082,0.6434443195931161
0,5,0.005,0.6943336898671375,0.5832938510660213,0.6398499155610753
0,5,0.01,0.7237077797394297,0.6257493047687712,0.630177223175035
0,5,0.05,0.7189287233082902,0.6184777011020703,0.6378752932363436
0,5,0.1,0.6503756491707366,0.5682047584715213,0.6287972874406135
0,5,0.5,0.7219906184358047,0.6263775878051292,0.6343170303782995
1,5,0.001,0.7780422428124074,0.5958595117931815,0.6323785492275645
1,5,0.005,0.7832588048815061,0.6259141003192913,0.6455865055427419
1,5,0.01,0.7956088351654016,0.6263466886394067,0.6373331756263922
1,5,0.05,0.8096476758721118,0.6626532083633743,0.6513625222596775
1,5,0.1,0.8154029046766067,0.6212174271294675,0.6164172925660891
1,5,0.5,0.7748073428781299,0.6253888145020084,0.6643404892857846
2,5,0.001,0.9115864895166176,0.612215470182305,0.660785511989013
2,5,0.005,0.9178481681464967,0.6352559480894017,0.627174220172032
2,5,0.01,0.907563241794353,0.6371510969203831,0.6413744159914838
2,5,0.05,0.9080542275029317,0.6361108250077248,0.6420643838586946
2,5,0.1,0.9069163262413175,0.6156761767432279,0.6482215256832324
2,5,0.5,0.8252161754661786,0.6346482644968585,0.6686511456752158
3,5,0.001,0.9988498563125814,0.6578123390668452,0.6542209605666937
3,5,0.005,0.9983111895771852,0.6451024822329797,0.6371886109304052
3,5,0.01,0.9977982963697987,0.6464517458028634,0.6423469421281237
3,5,0.05,0.9935482416010515,0.644257905036564,0.6773315985569814
3,5,0.1,0.9853509710176678,0.628921619116284,0.667284352185884
3,5,0.5,0.8836602275802524,0.646039756926563,0.6781924156103587
4,5,0.001,1.0,0.6580904315583479,0.6925240338807079
4,5,0.005,1.0,0.647275723555464,0.6792569374626267
4,5,0.01,1.0,0.6560716860644762,0.6728303796137495
4,5,0.05,1.0,0.6635904830569574,0.6648004678639252
4,5,0.1,1.0,0.6682150581934287,0.6726463881824932
4,5,0.5,0.982450804778412,0.6857863837676383,0.7026829893350681
5,5,0.001,1.0,0.6947265423833556,0.6896393110835124
5,5,0.005,1.0,0.6791121639715728,0.7045820437505339
5,5,0.01,1.0,0.6923988052322587,0.7040300694567654
5,5,0.05,1.0,0.6717375630857967,0.6969923972112155
5,5,0.1,1.0,0.6764033371098981,0.7278898154171678
5,5,0.5,0.9992416139383239,0.687321042331857,0.70792674512587
6,5,0.001,1.0,0.6857348851581007,0.7270881384666942
6,5,0.005,1.0,0.695746214852199,0.7271867053048673
6,5,0.01,1.0,0.7006282830363579,0.7119022742655128
6,5,0.05,1.0,0.707920486146874,0.717119745566135
6,5,0.1,1.0,0.7119373776908023,0.723079753714327
6,5,0.5,1.0,0.6742815943969513,0.7146424323667212
7,5,0.001,1.0,0.7038108971057782,0.736064291862979
7,5,0.005,1.0,0.7017921516119064,0.7256096358940999
7,5,0.01,1.0,0.7049953651251417,0.7288886260439871
7,5,0.05,1.0,0.6836234421670615,0.7255636380362858
7,5,0.1,1.0,0.6980224533937583,0.7191699358001328
7,5,0.5,1.0,0.6965804923267072,0.7297822987100886
8,5,0.001,1.0,0.6371922958080132,0.686557454609971
8,5,0.005,1.0,0.6773509115253888,0.6631576872277091
8,5,0.01,1.0,0.6707796889483985,0.6485040839526617
8,5,0.05,1.0,0.6773715109692038,0.6771147515130009
8,5,0.1,1.0,0.6464826449685859,0.6559228813058134
8,5,0.5,0.9999761594865912,0.6900195694716242,0.7130719340784987
9,5,0.001,1.0,0.6841693274281594,0.7081961611502093
9,5,0.005,1.0,0.6791945617468327,0.6852826568362673
9,5,0.01,1.0,0.6773818106911114,0.7097600883158871
9,5,0.05,1.0,0.670851787001751,0.7090701204486763
9,5,0.1,1.0,0.6393140385209599,0.7000216847043981
9,5,0.5,1.0,0.6523122875682358,0.6815568303533293
10,5,0.001,1.0,0.6915027294263056,0.714944704003785
10,5,0.005,1.0,0.6864249665259039,0.7032349636288368
10,5,0.01,1.0,0.6806056236481616,0.7084261504392797
10,5,0.05,1.0,0.6977649603460707,0.724098277708781
10,5,0.1,1.0,0.6781336903903594,0.7133347789802933
10,5,0.5,1.0,0.6872489442785045,0.725741058344997
11,5,0.001,0.9999999999999999,0.6981151508909259,0.7319113424146249
11,5,0.005,1.0,0.6977649603460707,0.7327721594680019
11,5,0.01,1.0,0.7161293645071583,0.716298355248027
11,5,0.05,1.0,0.6814296014007621,0.6994959949008088
11,5,0.1,1.0,0.6861056751467711,0.7218312404308028
11,5,0.5,0.9999993556617998,0.6931300854876917,0.7252482241541323
12,5,0.001,1.0,0.6614893397878258,0.7023018642274661
12,5,0.005,1.0,0.6615305386754557,0.6970515373141193
12,5,0.01,1.0,0.664208466371408,0.6843167018221723
12,5,0.05,1.0,0.6881244206406426,0.7154375381946498
12,5,0.1,1.0,0.6803481306004738,0.7093066808602915
12,5,0.5,1.0,0.6941703574003502,0.6898955848627621
13,5,0.001,1.0,0.7077453908744463,0.7020521615707611
13,5,0.005,1.0,0.7023998352044496,0.696197291383287
13,5,0.01,1.0,0.6918426202492534,0.7151812644154001
13,5,0.05,1.0,0.6901019672468843,0.7053574362108279
13,5,0.1,1.0,0.6872283448346894,0.7153586847241115
13,5,0.5,1.0,0.6953960243073437,0.7109823171092318
14,5,0.001,1.0,0.696312699557112,0.7195379186626452
14,5,0.005,1.0,0.7045627768050262,0.7255636380362858
14,5,0.01,1.0,0.6942836543413328,0.7295325960533838
14,5,0.05,1.0,0.6985168400453188,0.7238814306648005
14,5,0.1,1.0,0.7011432691317334,0.7299334345286206
14,5,0.5,1.0,0.701946647440519,0.715483536052464
15,5,0.001,0.9999999999999999,0.6761664435060253,0.6943310925805455
15,5,0.005,0.9999999999999999,0.6600061798331446,0.6835413093618783
15,5,0.01,1.0,0.6854670923885056,0.683797583141128
15,5,0.05,1.0,0.6470800288392213,0.6911703826364659
15,5,0.1,1.0,0.686672159851684,0.6910981002884722
15,5,0.5,1.0,0.7065300236893605,0.7078938895131455
16,5,0.001,1.0,0.6924400041198888,0.6886142159665136
16,5,0.005,1.0,0.7030487176846224,0.6816488260689574
16,5,0.01,1.0,0.6848594087959625,0.723710581478634
16,5,0.05,1.0,0.6999073025028324,0.7118497052851538
16,5,0.1,1.0,0.6703985992378206,0.7011453466595698
16,5,0.5,1.0,0.717478628077042,0.7171657434239491
17,5,0.001,0.9999999999999999,0.670851787001751,0.7083538680912861
17,5,0.005,1.0,0.6789885673086826,0.7274232657164823
17,5,0.01,1.0,0.6729838294366052,0.68951445975516
17,5,0.05,0.9999999999999999,0.7182202080543825,0.705837128156603
17,5,0.1,1.0,0.6974765681326605,0.6993908569400911
17,5,0.5,1.0,0.6972499742506952,0.713683048475171
18,5,0.001,1.0,0.6873622412194871,0.7049237421228669
18,5,0.005,1.0,0.6911216397157277,0.6984051885583615
18,5,0.01,1.0,0.7282315377484807,0.7125922421327235
18,5,0.05,1.0,0.7181172108353073,0.7090241225908622
18,5,0.1,1.0,0.7125141621176229,0.7288689126763526
18,5,0.5,0.9999999999999999,0.697569265629828,0.7324633167083932
19,5,0.001,1.0,0.7009372746935832,0.7034846662855415
19,5,0.005,1.0,0.7096920383149655,0.7001071092974813
19,5,0.01,1.0,0.7034504068390153,0.7107983256779755
19,5,0.05,1.0,0.7033062107323101,0.7163574953509309
19,5,0.1,1.0,0.6842105263157895,0.710627476491809
19,5,0.5,1.0,0.7028427232464722,0.7293157490094032
20,5,0.001,1.0,0.6827479658049233,0.7016381808504346
20,5,0.005,1.0,0.7079616850345041,0.7049368843679565
20,5,0.01,1.0,0.7181996086105675,0.70549542978427
20,5,0.05,1.0,0.700061798331445,0.7054691452940905
20,5,0.1,1.0,0.6832938510660213,0.7112714465012058
20,5,0.5,1.0,0.706766917293233,0.7210098501126947
